rank,bracket,horse_num,sex_age,weight_constraint,jockey,odds,popularity,horse_weight,trainer,race_id,prev_rank,rest_days,weather,track,sire,bms,lineage,prev1_relative_last3f,prev2_relative_last3f,prev3_relative_last3f,prev1_passage_num,prev2_passage_num,prev3_passage_num,is_long_trip,is_stay,weight_delta,weight_ratio,sire_track_interaction
1.0,4.0,4.0,22,58.0,109,21.9,8.0,524.0,272,202408010310,1.0,90.0,2,2,209,235,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11068702078841564,450
1.0,7.0,8.0,20,57.0,240,11.9,4.0,429.0,130,202647020510,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.13286712976999698,72
1.0,7.0,10.0,24,57.0,55,1.5,1.0,522.0,49,202545061711,1.0,202.0,2,2,47,305,0,50.0,50.0,50.0,3.0,2.0,1.0,0,0,0.0,0.10919540020698468,80
1.0,5.0,5.0,10,56.0,150,2.4,2.0,454.0,161,202330092710,1.0,50.0,3,2,45,179,17,50.0,50.0,50.0,5.0,7.0,7.0,0,0,2.0,0.12334801490422875,72
1.0,7.0,7.0,20,54.0,195,2.4,1.0,470.0,152,202345072711,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11489361457673161,72
1.0,8.0,8.0,20,56.0,217,3.6,3.0,494.0,366,202308011211,1.0,90.0,2,2,186,267,13,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11336032159189632,397
1.0,3.0,3.0,19,56.0,150,2.6,2.0,498.0,161,202430110709,1.0,90.0,3,1,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1124497969387591,71
1.0,8.0,16.0,13,55.5,18,2.9,1.0,486.0,223,202405020911,1.0,90.0,2,2,152,275,3,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11419752851445415,318
1.0,3.0,4.0,21,57.0,18,1.5,1.0,484.0,242,202406040711,1.0,105.0,3,2,191,282,5,50.0,50.0,50.0,5.0,3.0,7.0,0,0,-2.0,0.11776859260808693,409
1.0,6.0,6.0,20,57.0,160,2.2,1.0,516.0,359,202408010609,1.0,90.0,3,3,69,177,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.110465114138273,133
1.0,8.0,11.0,26,57.0,246,13.0,5.0,495.0,111,202447022209,1.0,90.0,3,3,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11515151282522197,73
1.0,1.0,1.0,24,57.0,119,6.7,3.0,470.0,37,202445010311,1.0,106.0,2,2,129,164,3,50.0,50.0,50.0,5.0,7.0,7.0,0,0,0.0,0.12127659316432782,266
1.0,1.0,1.0,22,57.0,119,7.1,4.0,486.0,17,202344071311,1.0,90.0,3,2,147,324,8,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.117283948204034,308
1.0,4.0,4.0,19,57.0,197,2.9,2.0,469.0,130,202447121311,1.0,120.0,3,2,143,216,5,50.0,50.0,50.0,1.0,7.0,7.0,0,0,2.0,0.12153517864530537,302
1.0,5.0,5.0,22,56.0,103,1.4,1.0,492.0,62,202355072306,1.0,70.0,2,2,45,179,17,50.0,50.0,50.0,1.0,1.0,7.0,0,0,0.0,0.1138211358979444,72
1.0,5.0,5.0,24,56.0,182,19.7,5.0,504.0,68,202343020911,1.0,90.0,2,2,166,107,0,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11111110890652562,355
1.0,6.0,7.0,22,56.0,184,1.4,1.0,541.0,136,202555030906,1.0,679.0,2,2,81,286,12,50.0,50.0,50.0,1.0,7.0,7.0,0,0,0.0,0.10351201287408479,161
1.0,5.0,5.0,5,57.0,242,4.6,2.0,552.0,22,202436091611,1.0,85.0,3,2,140,290,0,50.0,50.0,50.0,4.0,7.0,7.0,0,0,0.0,0.10326086769454951,294
1.0,3.0,3.0,20,56.0,153,1.4,1.0,504.0,49,202345091411,1.0,203.0,2,2,171,273,12,50.0,50.0,50.0,6.0,7.0,7.0,0,0,-1.0,0.11111110890652562,365
1.0,8.0,9.0,21,56.0,140,4.0,2.0,476.0,340,202509040710,1.0,90.0,3,2,191,63,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1176470563519526,409
1.0,6.0,11.0,11,55.0,18,5.5,2.0,488.0,230,202508030711,1.0,189.0,3,2,48,219,5,50.0,50.0,50.0,4.0,1.0,7.0,1,0,0.0,0.11270491572325993,83
1.0,8.0,12.0,19,56.0,139,6.2,4.0,452.0,16,202430100312,1.0,21.0,3,2,90,308,5,50.0,50.0,50.0,3.0,7.0,7.0,0,0,1.0,0.12389380256872119,179
1.0,2.0,4.0,22,57.0,14,4.1,1.0,496.0,290,202409010610,1.0,90.0,2,2,69,219,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11491935252178725,132
1.0,3.0,6.0,22,56.0,187,9.8,5.0,468.0,288,202505020410,1.0,217.0,2,1,171,321,12,50.0,50.0,50.0,1.0,7.0,7.0,1,0,-2.0,0.11965811710132229,364
1.0,8.0,17.0,20,55.0,140,10.9,5.0,464.0,347,202408050711,1.0,224.0,3,2,186,75,13,50.0,50.0,50.0,4.0,7.0,7.0,0,0,-2.0,0.11853448020399827,397
1.0,4.0,4.0,11,54.0,153,6.1,3.0,426.0,65,202442032711,1.0,76.0,2,1,45,179,17,50.0,50.0,50.0,1.0,7.0,7.0,0,0,-1.0,0.1267605604046817,71
1.0,2.0,3.0,21,58.0,245,5.6,2.0,460.0,201,202504040311,1.0,90.0,3,2,197,199,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1260869537807184,427
1.0,5.0,5.0,22,56.0,237,1.6,1.0,502.0,76,202455072808,1.0,42.0,2,2,175,295,14,50.0,50.0,50.0,4.0,5.0,7.0,0,0,0.0,0.11155378263837087,374
1.0,1.0,1.0,22,57.0,59,9.2,5.0,490.0,217,202403030511,1.0,90.0,3,2,137,80,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11632652823823413,287
1.0,6.0,12.0,21,57.0,116,4.4,2.0,480.0,324,202309020610,1.0,90.0,2,2,103,321,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11874999752604172,209
1.0,4.0,4.0,11,52.0,94,2.4,1.0,485.0,49,202542042211,1.0,90.0,3,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1072164926347115,72
1.0,7.0,8.0,21,58.0,67,3.5,2.0,518.0,290,202509010210,1.0,90.0,0,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11196910980754615,72
1.0,8.0,12.0,21,60.0,244,8.7,4.0,520.0,309,202406040608,1.0,90.0,3,2,196,238,12,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11538461316568052,424
1.0,5.0,10.0,14,56.0,58,21.5,8.0,464.0,187,202506050810,1.0,90.0,2,2,104,90,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1206896525713437,212
1.0,8.0,17.0,22,57.5,220,12.2,6.0,504.0,286,202408031210,1.0,385.0,2,2,58,9,5,50.0,50.0,50.0,5.0,7.0,7.0,0,0,0.5,0.1140872993236647,102
1.0,8.0,12.0,25,55.0,125,30.3,7.0,524.0,129,202430042511,1.0,90.0,3,0,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10496183005798035,70
1.0,6.0,12.0,23,58.0,167,16.7,7.0,528.0,329,202508020710,1.0,90.0,2,0,151,238,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10984848276802117,312
1.0,5.0,9.0,21,57.0,67,19.9,8.0,536.0,339,202509050610,1.0,182.0,4,3,191,143,5,50.0,50.0,50.0,2.0,7.0,7.0,0,0,-1.0,0.1063432815980731,410
1.0,1.0,2.0,23,58.0,156,2.8,2.0,470.0,198,202302020211,1.0,90.0,3,2,72,290,12,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.12340425269352655,142
1.0,8.0,12.0,25,55.0,245,64.8,12.0,426.0,203,202309010609,1.0,90.0,3,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.12910797818995357,72
1.0,8.0,15.0,21,55.0,251,8.7,5.0,452.0,230,202505030111,1.0,90.0,3,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12168141323713688,72
1.0,6.0,11.0,21,57.0,18,2.0,1.0,552.0,251,202305020111,1.0,84.0,2,2,140,153,0,50.0,50.0,50.0,2.0,7.0,7.0,0,0,0.0,0.10326086769454951,294
1.0,5.0,5.0,20,55.0,235,5.1,3.0,434.0,11,202436112412,1.0,90.0,3,1,159,242,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12672810767907586,336
1.0,7.0,12.0,24,58.0,58,10.1,6.0,528.0,330,202403020811,1.0,90.0,2,2,123,260,12,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.10984848276802117,250
1.0,5.0,9.0,21,58.0,46,3.8,2.0,534.0,319,202507040410,1.0,90.0,2,2,69,216,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10861423017576348,132
1.0,6.0,7.0,20,56.0,160,3.2,2.0,504.0,359,202435090310,1.0,227.0,2,1,69,177,5,50.0,50.0,50.0,1.0,7.0,7.0,1,0,-1.0,0.11111110890652562,131
1.0,8.0,9.0,20,56.0,182,2.0,1.0,497.0,154,202444060710,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11267605407090435,72
1.0,2.0,4.0,21,56.0,217,3.7,2.0,434.0,355,202305010711,1.0,44.0,2,2,64,194,5,50.0,50.0,50.0,3.0,7.0,7.0,1,0,3.0,0.12903225509142272,121
1.0,8.0,15.0,22,58.0,67,2.0,1.0,498.0,339,202305020309,1.0,90.0,2,2,72,7,12,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11646586111514336,142
1.0,4.0,4.0,20,55.0,120,2.1,1.0,456.0,217,202304030311,1.0,90.0,2,2,137,105,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12061403244267474,287
1.0,6.0,7.0,21,58.0,4,4.0,2.0,480.0,333,202408070409,1.0,90.0,0,2,89,337,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12083333081597228,176
1.0,8.0,11.0,20,58.0,181,1.7,1.0,499.0,168,202543060411,1.0,238.0,2,3,45,179,17,50.0,50.0,50.0,5.0,4.0,1.0,0,0,3.0,0.11623246260055185,73
1.0,3.0,3.0,15,55.0,222,5.1,2.0,489.0,39,202448031411,1.0,9.0,2,3,45,179,17,50.0,50.0,50.0,5.0,7.0,7.0,0,0,0.0,0.11247443532772117,73
1.0,3.0,3.0,19,57.0,108,2.2,1.0,506.0,339,202407040509,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11264821911762414,72
1.0,6.0,8.0,21,58.0,245,6.6,4.0,494.0,290,202409020612,1.0,90.0,2,2,200,216,14,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11740890450589263,431
1.0,6.0,6.0,19,55.0,42,34.5,7.0,482.0,220,202306040609,1.0,90.0,3,1,205,255,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11410788145004395,441
1.0,7.0,9.0,21,57.0,120,1.5,1.0,494.0,242,202306010109,1.0,90.0,2,2,70,170,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11538461304889448,136
1.0,5.0,5.0,21,56.0,237,5.4,3.0,573.0,117,202555122805,1.0,90.0,2,1,129,112,3,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.09773123738688941,265
1.0,5.0,9.0,21,58.0,159,8.9,4.0,462.0,233,202503010210,1.0,90.0,4,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12554112282378524,72
1.0,2.0,3.0,23,58.0,113,6.8,3.0,472.0,323,202310030211,1.0,90.0,2,2,196,275,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12288135332878489,424
1.0,5.0,5.0,26,56.0,118,5.2,3.0,536.0,124,202555011204,1.0,90.0,2,1,65,312,14,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10447760999108938,124
1.0,4.0,4.0,24,57.0,64,8.4,5.0,472.0,347,202310030611,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12076270930587481,72
1.0,6.0,9.0,23,57.0,172,11.9,5.0,506.0,337,202310010211,1.0,90.0,3,3,209,257,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11264821911762414,451
1.0,8.0,11.0,6,57.0,1,6.5,3.0,486.0,203,202406010711,1.0,104.0,3,0,151,47,5,50.0,50.0,50.0,4.0,7.0,7.0,0,0,-1.0,0.117283948204034,312
1.0,5.0,10.0,12,56.0,140,4.7,2.0,500.0,327,202507010110,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11199999776000005,72
1.0,5.0,7.0,22,57.0,167,1.8,1.0,607.0,309,202435081412,1.0,315.0,3,3,120,161,5,50.0,50.0,50.0,2.0,2.0,4.0,1,0,1.0,0.0939044465584111,244
1.0,2.0,2.0,21,55.0,206,4.1,1.0,484.0,292,202407020511,1.0,90.0,2,2,159,226,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11363636128850493,337
1.0,2.0,2.0,19,56.0,245,3.9,1.0,490.0,366,202308030311,1.0,90.0,3,1,157,174,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11428571195335283,331
1.0,3.0,3.0,25,57.0,195,1.4,1.0,481.0,143,202345091110,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11850311603943627,72
1.0,2.0,2.0,23,57.0,67,8.0,3.0,490.0,272,202443092511,1.0,248.0,3,2,180,238,5,50.0,50.0,50.0,1.0,1.0,7.0,1,0,0.0,0.11632652823823413,383
1.0,7.0,7.0,22,57.0,94,4.9,3.0,512.0,49,202542072311,1.0,43.0,2,2,45,179,17,50.0,50.0,50.0,5.0,2.0,6.0,0,0,1.0,0.1113281228256226,72
1.0,1.0,1.0,11,54.0,215,1.6,1.0,466.0,128,202644012911,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11587982583948872,72
1.0,1.0,1.0,20,54.0,181,47.7,7.0,461.0,18,202545040811,1.0,90.0,2,1,113,180,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11713665689508337,227
1.0,4.0,4.0,16,54.0,227,13.8,3.0,512.0,136,202355061106,1.0,90.0,3,3,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10546874794006353,73
1.0,7.0,9.0,19,56.0,126,1.7,1.0,459.0,10,202548103011,1.0,90.0,2,2,71,267,7,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12200435464042801,139
1.0,6.0,7.0,6,60.0,90,2.2,1.0,502.0,353,202507010308,1.0,511.0,2,2,69,316,5,50.0,50.0,50.0,1.0,7.0,7.0,0,0,1.0,0.11952190996968308,132
1.0,5.0,5.0,20,57.0,199,1.0,1.0,501.0,162,202648011511,1.0,36.0,2,2,45,179,17,50.0,50.0,50.0,3.0,7.0,7.0,0,0,1.0,0.11377245281891313,72
1.0,8.0,10.0,10,55.0,217,5.6,2.0,464.0,310,202445121111,1.0,41.0,2,2,144,258,12,50.0,50.0,50.0,4.0,7.0,7.0,1,0,0.0,0.11853448020399827,304
1.0,3.0,4.0,21,58.0,245,2.5,1.0,534.0,333,202309011010,1.0,90.0,2,2,164,230,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10861423017576348,349
1.0,4.0,8.0,26,58.0,141,12.6,7.0,520.0,245,202606010611,1.0,812.0,2,2,107,232,13,50.0,50.0,50.0,3.0,1.0,7.0,0,0,1.0,0.11153845939349118,217
1.0,7.0,9.0,10,55.0,113,1.1,1.0,428.0,308,202310030208,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1285046698947507,72
1.0,1.0,1.0,13,55.0,109,4.4,1.0,470.0,315,202403010511,1.0,433.0,2,2,54,85,5,50.0,50.0,50.0,1.0,7.0,7.0,1,0,0.0,0.11702127410593034,94
1.0,3.0,3.0,14,54.0,51,3.4,2.0,487.0,22,202536061508,1.0,26.0,3,2,61,144,5,50.0,50.0,50.0,1.0,5.0,7.0,0,0,0.0,0.11088295460199273,109
1.0,3.0,4.0,25,58.0,247,6.6,2.0,462.0,333,202503030505,1.0,90.0,2,2,219,305,5,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.12554112282378524,467
1.0,1.0,1.0,22,60.0,244,3.7,2.0,494.0,327,202610010304,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12145748741988892,72
1.0,8.0,14.0,12,55.0,18,4.8,2.0,450.0,351,202605010210,1.0,90.0,2,2,197,267,12,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.1222222195061729,427
1.0,6.0,6.0,19,55.0,107,11.8,5.0,508.0,129,202530052906,1.0,90.0,2,2,168,208,14,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10826771440417886,359
1.0,6.0,10.0,12,56.0,40,3.6,1.0,478.0,260,202504010111,1.0,90.0,2,1,156,340,14,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11715480926454375,327
1.0,5.0,6.0,20,57.0,120,2.6,1.0,500.0,361,202506040511,1.0,148.0,3,2,192,290,12,50.0,50.0,50.0,2.0,7.0,7.0,1,0,0.0,0.11399999772000005,412
1.0,7.0,9.0,20,57.0,167,8.6,3.0,468.0,272,202408030610,1.0,90.0,2,2,186,290,13,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12179486919241733,397
1.0,6.0,7.0,21,58.0,18,2.4,1.0,490.0,227,202505020711,1.0,90.0,3,1,165,321,0,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11836734452311543,351
1.0,4.0,4.0,23,62.0,188,1.2,1.0,516.0,264,202409010508,1.0,77.0,3,2,89,305,5,50.0,50.0,50.0,2.0,2.0,4.0,1,0,-1.0,0.12015503643110395,176
1.0,8.0,9.0,20,57.0,67,2.3,1.0,498.0,339,202507010809,1.0,90.0,2,2,137,252,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11445782902695123,287
1.0,3.0,6.0,21,55.0,26,13.5,5.0,490.0,269,202404040411,1.0,225.0,2,2,9,42,15,50.0,50.0,50.0,1.0,7.0,7.0,0,0,-2.0,0.11224489566847153,14
1.0,6.0,8.0,11,55.0,102,1.1,1.0,505.0,72,202348042011,1.0,51.0,2,1,45,179,17,50.0,50.0,50.0,4.0,3.0,7.0,0,0,1.0,0.10891088893245765,71
1.0,3.0,4.0,21,56.0,220,5.5,2.0,448.0,341,202308020110,1.0,90.0,2,2,186,321,13,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1249999972098215,397
1.0,4.0,4.0,19,55.0,207,1.6,1.0,428.0,129,202530062506,1.0,90.0,2,2,122,235,6,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1285046698947507,248
1.0,6.0,6.0,20,57.0,20,3.4,2.0,488.0,197,202405010110,1.0,90.0,2,2,192,296,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11680327629501483,412
1.0,4.0,8.0,21,58.0,140,4.3,2.0,536.0,339,202509030610,1.0,90.0,2,2,191,143,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10820895320505684,409
1.0,3.0,3.0,19,55.0,207,2.9,2.0,504.0,69,202430082212,1.0,44.0,4,1,100,244,14,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10912698196176623,203
1.0,3.0,6.0,19,56.0,46,1.8,1.0,496.0,309,202406050911,1.0,42.0,2,2,70,24,5,50.0,50.0,50.0,1.0,7.0,7.0,1,0,0.0,0.11290322353017695,136
1.0,3.0,6.0,4,55.0,202,9.8,5.0,494.0,351,202506040912,1.0,90.0,2,2,52,199,5,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11133603013489818,91
1.0,3.0,3.0,24,57.0,105,1.9,1.0,535.0,130,202547012310,1.0,214.0,2,2,46,305,12,50.0,50.0,50.0,1.0,6.0,7.0,0,0,-1.0,0.1065420540833261,76
1.0,6.0,6.0,24,57.0,36,9.1,3.0,498.0,72,202547032012,1.0,90.0,2,2,65,321,14,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11445782902695123,125
1.0,7.0,8.0,19,56.0,184,2.6,2.0,472.0,50,202430091105,1.0,90.0,2,2,203,302,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11864406528296473,436
1.0,7.0,12.0,11,51.0,30,9.6,5.0,454.0,254,202401010411,1.0,91.0,2,1,89,337,5,50.0,50.0,50.0,2.0,7.0,7.0,1,0,-4.0,0.11233479928777976,175
1.0,5.0,6.0,5,57.0,52,13.3,6.0,490.0,41,202447042912,1.0,95.0,3,2,45,179,17,50.0,50.0,50.0,2.0,7.0,7.0,0,0,0.0,0.11632652823823413,72
1.0,5.0,9.0,21,57.0,180,3.3,2.0,464.0,263,202404020306,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12284482493868912,72
1.0,5.0,5.0,23,61.0,244,2.1,1.0,482.0,355,202508030304,1.0,132.0,3,2,137,169,12,50.0,50.0,50.0,4.0,1.0,7.0,0,0,1.0,0.12655601397186694,287
1.0,7.0,7.0,20,57.0,119,1.1,1.0,480.0,105,202444070809,1.0,251.0,2,1,155,321,12,50.0,50.0,50.0,4.0,7.0,7.0,0,0,2.0,0.11874999752604172,324
1.0,4.0,7.0,21,57.0,202,7.5,5.0,462.0,286,202508030511,1.0,470.0,2,2,8,86,11,50.0,50.0,50.0,2.0,7.0,7.0,0,0,1.0,0.12337662070613375,12
1.0,8.0,8.0,11,55.0,45,1.7,1.0,465.0,72,202548012911,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11827956734882651,72
1.0,2.0,2.0,12,56.0,257,1.7,1.0,514.0,335,202404040711,1.0,90.0,2,2,129,275,3,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.10894941422277404,266
1.0,7.0,14.0,21,57.0,113,1.9,1.0,502.0,308,202408040410,1.0,90.0,3,1,100,275,14,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11354581447119892,203
1.0,4.0,4.0,20,56.0,209,2.4,2.0,436.0,43,202447011110,1.0,90.0,2,2,185,340,0,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12844036402659717,393
1.0,5.0,5.0,10,55.0,184,6.9,3.0,454.0,149,202530091812,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12114537178093895,72
1.0,8.0,8.0,19,54.0,107,3.1,2.0,462.0,96,202330083010,1.0,90.0,3,1,58,218,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11688311435317934,101
1.0,4.0,4.0,21,57.0,107,3.2,2.0,504.0,129,202430071712,1.0,379.0,3,2,122,255,6,50.0,50.0,50.0,5.0,7.0,7.0,0,0,4.0,0.113095235851285,248
1.0,7.0,13.0,22,58.0,202,15.8,8.0,484.0,265,202505040210,1.0,90.0,3,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11983470826787794,72
1.0,1.0,1.0,21,58.0,146,6.4,2.0,478.0,318,202308030210,1.0,90.0,2,2,9,275,15,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.1213389095954203,14
1.0,1.0,1.0,22,56.0,182,1.0,1.0,454.0,49,202545080510,1.0,103.0,2,2,100,342,14,50.0,50.0,50.0,2.0,7.0,7.0,0,0,1.0,0.12334801490422875,204
1.0,7.0,10.0,22,57.0,118,2.6,1.0,481.0,56,202345110911,1.0,90.0,2,2,196,303,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11850311603943627,424
1.0,8.0,16.0,21,58.0,67,4.5,2.0,486.0,319,202305010410,1.0,90.0,2,2,209,248,12,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11934156133042055,450
1.0,1.0,2.0,23,57.0,155,13.2,6.0,500.0,294,202605010211,1.0,342.0,2,2,209,267,12,50.0,50.0,50.0,1.0,7.0,5.0,1,0,1.0,0.11399999772000005,450
1.0,7.0,8.0,24,56.0,106,4.5,3.0,494.0,19,202536120211,1.0,90.0,3,1,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11336032159189632,71
1.0,8.0,8.0,10,54.0,195,3.7,3.0,477.0,144,202344120611,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11320754479648754,72
1.0,8.0,15.0,21,58.0,42,6.8,4.0,466.0,367,202403030311,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.12446351664241381,72
1.0,8.0,14.0,20,56.0,211,2.9,2.0,506.0,340,202309040611,1.0,90.0,2,1,140,194,0,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11067193457170091,293
1.0,6.0,7.0,19,56.0,67,2.6,1.0,460.0,300,202450112111,1.0,90.0,2,2,122,216,6,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.12173912778827983,248
1.0,8.0,8.0,19,54.0,139,25.7,5.0,438.0,16,202330071108,1.0,90.0,3,1,68,273,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12328766841808977,128
1.0,7.0,7.0,12,56.0,113,2.6,1.0,438.0,310,202344012511,1.0,90.0,2,2,44,178,16,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.1278538783595005,68
1.0,6.0,6.0,19,56.0,120,4.9,3.0,472.0,220,202405040509,1.0,90.0,2,2,137,275,12,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11864406528296473,287
1.0,2.0,2.0,22,58.0,229,16.6,5.0,492.0,315,202505050110,1.0,90.0,2,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.11788617646572813,72
1.0,1.0,2.0,23,56.0,19,18.9,7.0,514.0,203,202305020911,1.0,90.0,3,2,145,238,5,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.10894941422277404,306
1.0,5.0,9.0,23,58.0,187,4.5,2.0,520.0,350,202309010911,1.0,90.0,2,2,166,257,0,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11153845939349118,355
1.0,8.0,11.0,10,54.0,72,1.7,1.0,467.0,74,202455120106,1.0,90.0,3,3,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.11563168917276898,73
1.0,4.0,4.0,21,54.0,120,1.6,1.0,523.0,335,202342092011,1.0,90.0,4,0,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,1,0,0.0,0.1032504760372758,70
1.0,4.0,4.0,19,57.0,120,1.7,1.0,472.0,242,202505050709,1.0,90.0,3,2,45,179,17,50.0,50.0,50.0,7.0,7.0,7.0,0,0,0.0,0.12076270930587481,72
